    2690    302.66501   -6913.1617            0   -6845.5971    341.53498 
    2700    299.64596   -6912.4853            0   -6845.5947    362.56646 
    2710    298.24913   -6912.1692            0   -6845.5904    400.40268 
    2720    298.21879   -6912.1603            0   -6845.5882    444.13927 
    2730    298.07353   -6912.1162            0   -6845.5766    490.50489 
    2740    297.25781   -6911.9445            0    -6845.587    526.39264 
    2750    296.53079   -6911.7802            0    -6845.585    541.69323 
    2760     296.4758   -6911.7529            0   -6845.5699    538.23812 
    2770    296.27231     -6911.71            0   -6845.5725    534.24452 
    2780    295.02638   -6911.4397            0   -6845.5803    541.68136 
    2790    293.20549   -6911.0498            0   -6845.5969    546.95304 
    2800    292.41563   -6910.8593            0   -6845.5827    521.80681 
    2810    293.84423   -6911.1752            0   -6845.5796    453.29077 
    2820    296.56931   -6911.7828            0    -6845.579    366.11912 
    2830    298.53177   -6912.2294            0   -6845.5875    304.21347 
    2840    298.70809   -6912.2673            0    -6845.586    300.79837 
    2850    297.65119   -6912.0256            0   -6845.5803    359.29428 
    2860    296.56266   -6911.7931            0   -6845.5907    447.25022 
    2870    296.40775   -6911.7597            0   -6845.5919    523.31129 
    2880     297.3722    -6911.981            0   -6845.5979     556.8159 
    2890    298.84656   -6912.3328            0   -6845.6206    551.85236 
    2900    300.21525   -6912.6282            0   -6845.6104    533.08897 
    2910    301.18963   -6912.8518            0   -6845.6165    511.63681 
    2920    301.73727   -6912.9531            0   -6845.5956    483.58195 
    2930     301.8461   -6912.9787            0   -6845.5969    436.24897 
    2940    300.98345   -6912.7975            0   -6845.6083    379.21701 
    2950    298.78227   -6912.2984            0   -6845.6005    341.57648 
    2960    295.99342   -6911.6782            0   -6845.6029    331.16296 
    2970    293.94208   -6911.2089            0   -6845.5915    337.37414 
    2980    293.15526   -6911.0247            0    -6845.583    345.74193 
    2990    292.45635   -6910.8644            0   -6845.5787    366.60829 
    3000    290.68904   -6910.4662            0    -6845.575    415.07152 
    3010    289.22233   -6910.1373            0   -6845.5735    470.33492 
    3020    289.92814   -6910.2901            0   -6845.5688    495.31918 
    3030    292.05051   -6910.7715            0   -6845.5764    490.08348 
    3040    293.75201   -6911.1613            0   -6845.5863    474.47374 
    3050    294.92691   -6911.4399            0   -6845.6027    457.68794 
    3060    296.81089   -6911.8621            0   -6845.6043     431.3215 
    3070    299.81617   -6912.5353            0   -6845.6067    393.02339 
    3080    302.87015   -6913.2084            0    -6845.598    359.70011 
    3090      304.441   -6913.5787            0   -6845.6176    345.23845 
    3100    303.80844   -6913.4387            0   -6845.6189    362.76827 
    3110    301.63828   -6912.9463            0   -6845.6109    403.21826 
    3120    299.45018   -6912.4666            0   -6845.6196    446.10022 
    3130    298.63787    -6912.288            0   -6845.6224    462.82117 
    3140    299.77487   -6912.5335            0    -6845.614    438.14199 
    3150    301.74701   -6912.9492            0   -6845.5896    384.25808 
    3160    302.05588   -6913.0105            0   -6845.5819    350.73514 
    3170    299.33594   -6912.4196            0   -6845.5982    370.08319 
    3180    295.15637   -6911.4961            0   -6845.6077    436.60261 
    3190    292.62708   -6910.9465            0   -6845.6227    506.73472 
    3200    293.27057   -6911.0779            0   -6845.6105    551.06398 
    3210    295.65933   -6911.6033            0   -6845.6026    562.78966 
    3220    297.42527   -6912.0024            0   -6845.6075    556.43249 
    3230     297.4419   -6912.0108            0   -6845.6122    538.09833 
    3240    296.38924   -6911.7767            0    -6845.613    512.20073 
    3250    296.10479   -6911.7048            0   -6845.6047    471.95561 
    3260    297.40648   -6911.9896            0   -6845.5988    428.23312 
    3270    298.71633   -6912.2768            0   -6845.5937    413.88764 
    3280    298.45371   -6912.2022            0   -6845.5777     442.8252 
    3290    297.40369   -6911.9928            0   -6845.6027    485.90641 
    3300    297.08553   -6911.9212            0   -6845.6021    501.38481 
    3310    298.04299   -6912.1348            0    -6845.602    472.76218 
    3320    299.93996   -6912.5449            0   -6845.5886    415.02776 
    3330    301.44762   -6912.8951            0   -6845.6022    362.44121 
    3340    300.84916   -6912.7792            0     -6845.62    351.63282 
    3350      297.796   -6912.0834            0   -6845.6057    389.21385 
    3360    293.92165   -6911.2088            0    -6845.596    445.22064 
    3370    291.66355   -6910.6866            0   -6845.5778    487.23616 
    3380    292.56855   -6910.8874            0   -6845.5766    491.63779 
    3390    296.03776   -6911.6603            0   -6845.5751    462.61004 
    3400    299.73959   -6912.5112            0   -6845.5997    422.16449 
    3410    301.69265   -6912.9282            0   -6845.5807    393.35085 
    3420    301.63419   -6912.9293            0   -6845.5948     377.4784 
    3430    300.26137    -6912.625            0    -6845.597    373.79567 
    3440    298.06899   -6912.1657            0    -6845.627    386.12769 
    3450    295.53637   -6911.6188            0   -6845.6456    415.77046 
    3460    293.85714   -6911.2233            0   -6845.6249    441.63043 
    3470    294.43796   -6911.3383            0   -6845.6103    436.74863 
    3480    297.50508   -6912.0245            0   -6845.6118    392.66179 
    3490    301.65442   -6912.9505            0   -6845.6115    323.32481 
    3500    304.46651   -6913.5694            0   -6845.6026    261.25055 
    3510     303.7899   -6913.4248            0   -6845.6091    237.75875 
    3520     299.6555   -6912.5231            0   -6845.6303    266.16477 
    3530    294.89631   -6911.4479            0   -6845.6175    334.97716 
    3540    292.89402   -6911.0038            0   -6845.6204    402.94495 
    3550    294.45257    -6911.372            0   -6845.6407    447.79919 
    3560    297.39197   -6912.0034            0    -6845.616    474.54231 
    3570    299.10071   -6912.3849            0    -6845.616    485.24452 
    3580    298.75988   -6912.3081            0   -6845.6153    488.40892 
    3590    297.24238   -6911.9728            0   -6845.6187    485.55052 
    3600    295.37816   -6911.5455            0   -6845.6076    488.92414 
    3610    293.61222   -6911.1431            0   -6845.5994     507.4578 
